date,startup_name,industry,sub_vertical,city,investors,investment_type,amount_usd,year,month
2015-06-04,Ecom Express,Logistics Solution Provider,Unknown,Delhi,Warburg Pincus,Private Equity,137000000.0,2015.0,6.0
2015-06-04,Vidooly,Video Intelligence Platform,Unknown,Noida,Bessemer Venture Partners,Private Equity,1000000.0,2015.0,6.0
2015-06-04,Zopper,Hyperlocal Shopping App,Unknown,Mumbai,"Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors",Private Equity,20000000.0,2015.0,6.0
2015-06-04,Flipkart,eCommerce platform,Unknown,Bengaluru,Morgan Stanley,Private Equity,50000000.0,2015.0,6.0
2015-06-05,kWatt Solutions,Renewable energy solutions,Unknown,Mumbai,Unknown,Seed,500000.0,2015.0,6.0
2015-06-05,Medwell Ventures,Healthcare\\nService provider,Unknown,Bengaluru,"Fidelity Growth Partners, Fidelity Biosciences",Private Equity,10000000.0,2015.0,6.0
2015-06-05,Jugnoo,Auto Rickshaw Based Services,Unknown,Chandigarh,"Snow Leopard, Paytm",Private Equity,5000000.0,2015.0,6.0
2015-06-08,Applied Solar Technologies,Off-grid Solar Power,Unknown,Mumbai,"Future Fund,Bessemer Venture, Capricorn Investment and IFC",Private Equity,40000000.0,2015.0,6.0
2015-06-09,Clovia,Private Label lingerie Ecommerce,Unknown,Delhi,IvyCap Ventures,Private Equity,5000000.0,2015.0,6.0
2015-06-09,Swiggy,Online Food Ordering,Unknown,Bengaluru,"Norwest Venture Partners, SAIF Partners, Accel Partners",Private Equity,16500000.0,2015.0,6.0
2015-06-09,PayMango,Mobile Commerce Platform,Unknown,Gurugram,Group of Angel Investors,Seed,234000.0,2015.0,6.0
2015-06-09,Teritree,Digital Marketing Services,Unknown,Bengaluru,KCL,Seed,140000.0,2015.0,6.0
2015-06-10,Voonik,Fashion Ecommerce store,Unknown,Bengaluru,"Sequoia Capital, Seedfund",Private Equity,5000000.0,2015.0,6.0
2015-06-11,AdStringO,Mobile Compression Software,Unknown,Mumbai,"Arihant Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran",Seed,350000.0,2015.0,6.0
2015-06-11,Faircent.com,Peer to Peer Lending platform,Unknown,Gurugram,M&S Partners Pte. Ltd,Seed,250000.0,2015.0,6.0
2015-06-12,La Renon,Global Healthcare products,Unknown,Ahmedabad,Sequoia Capital,Private Equity,16000000.0,2015.0,6.0
2015-06-15,Homelane,Home Furnishing Solutions,Unknown,Bengaluru,Sequoia Capital,Private Equity,50000000.0,2015.0,6.0
2015-06-15,Shippr,Intra-City Logistics service,Unknown,Bengaluru,i2india Pvt Ltd,Seed,500000.0,2015.0,6.0
2015-06-16,CouponRaja,Online Coupon & comparison platform,Unknown,Mumbai,"Mahesh Pratapneni, Pallab Chatterjee & others",Seed,500000.0,2015.0,6.0
2015-06-17,MyDentist,Dental Clinic chain,Unknown,Mumbai,"LGT Group, Asian Healthcare fund, Seedfund",Private Equity,8200000.0,2015.0,6.0
2015-06-18,Fracktal Works,3D Printer Manufacturer,Unknown,Bengaluru,Neoteric Infomatique Limited,Private Equity,3000000.0,2015.0,6.0
2015-06-18,Hansa Customer Equity,IT / Customer Engagement Consulting,Unknown,Mumbai,ASK Pravi,Private Equity,5000000.0,2015.0,6.0
2015-06-19,Housejoy,Home services marketplace,Unknown,Bengaluru,Matrix Partners,Private Equity,4000000.0,2015.0,6.0
2015-06-19,FundsIndia.com,Financial Services Platform,Unknown,Chennai,"Faering Capital, Foundation Capital, Inventus Capital Partners",Private Equity,11000000.0,2015.0,6.0
2015-06-20,Cupick,Social Network for Artists,Unknown,Bengaluru,Group of Angel Investors from US/India,Seed,120000.0,2015.0,6.0
2015-06-20,Tracxn,Startup funding platform,Unknown,Bengaluru,"Sachin Bansal, Bunny Bansal & other investors",Private Equity,10000000.0,2015.0,6.0
2015-06-21,Holachef,Food Delivery Platform,Unknown,Mumbai,"Kalaari Capital, India Quotient",Private Equity,3100000.0,2015.0,6.0
2015-06-22,elong,Data Driven recruitment recommendation,Unknown,Bengaluru,"Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy",Private Equity,5000000.0,2015.0,6.0
2015-06-22,Vidgyor,Video Advertisement Platform,Unknown,Bengaluru,AngelPrime,Seed,500000.0,2015.0,6.0
2015-06-23,Goodservice,Mobile Chat based concierge service,Unknown,Delhi,Sequoia Capital,Private Equity,1600000.0,2015.0,6.0
2015-06-23,Treebo,Online Budget Hotel Booking Service,Unknown,Bengaluru,"Matrix Partners India, SAIF Partners",Private Equity,6000000.0,2015.0,6.0
2015-06-23,EduKart,Online education marketplace,Unknown,Delhi,"Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni",Private Equity,1000000.0,2015.0,6.0
2015-06-24,Indix,SaaS product intelligence platform,Unknown,Unknown,"Nokia Growth Partners, Nexus Venture Partners, Avalon Ventures",Private Equity,15000000.0,2015.0,6.0
2015-06-24,The Porter,Logistics Tech,Unknown,Mumbai,"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",Private Equity,5500000.0,2015.0,6.0
2015-06-24,Retention.ai,App Analytics platform,Unknown,Bengaluru,"Mercury Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others",Seed,500000.0,2015.0,6.0
2015-06-25,Fusion Microfinance,Micro Finance Platform,Unknown,Delhi,"Development finance institution Belgian Investment Company, Oikocredit",Private Equity,8600000.0,2015.0,6.0
2015-06-25,Zinka,Freight logistics platform,Unknown,Bengaluru,"Accel Partners, Flipkart",Private Equity,6000000.0,2015.0,6.0
2015-06-26,CreditMantri,Credit Management Services,Unknown,Chennai,"IDG Ventures India, Elevar Equity, Accion Venture Lab",Private Equity,2500000.0,2015.0,6.0
2015-06-26,GetMyPeon,Hyperlocal Handyman Services,Unknown,Mumbai,Undisclosed investors,Seed,250000.0,2015.0,6.0
2015-06-29,UrbanClap,Hyperlocal services marketplace,Unknown,Delhi,"SAIF Partners,\\xc2\\xa0 Accel Partners",Private Equity,10000000.0,2015.0,6.0
2015-06-29,AdWyze,Marketing / Advertising Automation platform,Unknown,Bengaluru,Mape Advisory,Seed,1000000.0,2015.0,6.0
2015-06-29,Zimmber,Hyperlocal Handyman Services,Unknown,Mumbai,"Naveen Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar",Seed,400000.0,2015.0,6.0
2015-06-30,Flatchat,Flat rental Mobile App,Unknown,Bengaluru,Commonfloor,Private Equity,2500000.0,2015.0,6.0
2015-06-30,MyCFO,Wealth Management Platform,Unknown,Mumbai,Sameer Koticha,Private Equity,1500000.0,2015.0,6.0
2015-05-01,Foodpanda,Online Food Delivery,Unknown,Gurugram,"Goldman Sachs, Rocket Internet",Private Equity,100000000.0,2015.0,5.0
2015-05-01,Termsheet,Fund Raising Platform,Unknown,Chennai,"Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri",Seed,100000.0,2015.0,5.0
2015-05-04,Applicate,Workforce Management Software,Unknown,Bengaluru,"Rishi Vasudev, Amit Gupta, Rajiv Nayan",Seed,550000.0,2015.0,5.0
2015-05-04,World Art Community,Online Art Marketplace,Unknown,Gurugram,Viraj Tyagi & others,Seed,200000.0,2015.0,5.0
2015-05-04,SpoonJoy,Online Food Delivery,Unknown,Bengaluru,SAIF Partners,Seed,1000000.0,2015.0,5.0
2015-05-05,Seed Schools,Affordable Education,Unknown,Hyderabad,Acumen Fund,Seed,650000.0,2015.0,5.0
2015-05-05,Ignis Careers,Career Development,Unknown,Hyderabad,Acumen Fund,Seed,250000.0,2015.0,5.0
2015-05-05,Square Yards,Real Estate Advisory,Unknown,Gurugram,Undisclosed Investors,Private Equity,6000000.0,2015.0,5.0
2015-05-05,Fintellix,Banking Analytics Platform,Unknown,Bengaluru,"IDG Ventures, Sequoia Capital",Private Equity,15000000.0,2015.0,5.0
2015-05-06,Delhivery,Ecommerce Logistics,Unknown,Gurugram,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",Private Equity,85000000.0,2015.0,5.0
2015-05-06,Swiggy,Online Food Delivery,Unknown,Bengaluru,Norwest Venture Partners,Private Equity,15000000.0,2015.0,5.0
2015-05-07,Box8,Online Food Delivery,Unknown,Mumbai,Mayfield Ventures,Private Equity,3500000.0,2015.0,5.0
2015-05-07,Toppr,Online Education Platform,Unknown,Mumbai,"Fidelity Growth Partners India, SAIF Partners,\\xc2\\xa0 Helion Ventures",Private Equity,10000000.0,2015.0,5.0
2015-05-07,Vedantu,Online Education Platform,Unknown,Bengaluru,"Accel Partners, Tiger Global Management",Private Equity,5000000.0,2015.0,5.0
2015-05-08,BuyHatke,Online Product Comparison,Unknown,Bengaluru,"S.Gopalakrishnan, Beenos",Seed,1000000.0,2015.0,5.0
2015-05-08,Uniken,Online Security Platform,Unknown,Pune,Exfinity Ventures,Private Equity,2000000.0,2015.0,5.0
2015-05-08,GrandOpinion,Online Medical Diagnostic,Unknown,Delhi,Florida based Angel investor,Seed,150000.0,2015.0,5.0
2015-05-12,ZapStitch,Cloud Data Integration Platform,Unknown,Bengaluru,"Helion Venture Partners, Orios Venture Partners",Private Equity,2000000.0,2015.0,5.0
2015-05-12,Wassup,Mobile Laundry Cleaning Service,Unknown,Chennai,"Arun Chandra Mohan, Praveen Sinha",Private Equity,2000000.0,2015.0,5.0
2015-05-14,IndianRoots.com,Lifestyle Ecommerce Portal,Unknown,Gurugram,KJS Group,Private Equity,5000000.0,2015.0,5.0
2015-05-14,RedPolka,Online Fashion Aggregator,Unknown,Mumbai,Undisclosed Investors,Seed,250000.0,2015.0,5.0
2015-05-15,Venturesity,Online Job skills Showcase,Unknown,Bengaluru,"Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi",Seed,270000.0,2015.0,5.0
2015-05-19,Chaayos,Offline Tea Chain,Unknown,Delhi,Tiger Global Management,Private Equity,1000000.0,2015.0,5.0
2015-05-19,Akosha,Business Messaging App,Unknown,Delhi,Sequoia Capital,Private Equity,16000000.0,2015.0,5.0
2015-05-19,Cooey,Health Mobile App,Unknown,Bengaluru,Subhash Goyal,Seed,470000.0,2015.0,5.0
2015-05-19,MeetUniv,Online Ed-Tech Platform,Unknown,Noida,Peesh Venture Capital,Seed,1000000.0,2015.0,5.0
2015-05-19,Crown-it,Hyperlocal Mobile Marketplace,Unknown,Gurugram,"Accel Partners, Helion Venture Partners",Private Equity,5500000.0,2015.0,5.0
2015-05-19,Trucksfirst,Trucking Logistic Operations,Unknown,Gurugram,SAIF partners,Private Equity,10000000.0,2015.0,5.0
2015-05-20,Lookup,B2C Messaging App,Unknown,Bengaluru,Biz Stone,Private Equity,3000000.0,2015.0,5.0
2015-05-22,\\xc2\\xa0Nudgespot,Customer Engagement Platform,Unknown,Bengaluru,"Kae Capital, Anoop Goyal, Mike Shah, VA Sastry",Seed,625000.0,2015.0,5.0
2015-05-22,EveningFlavors,Online Table Reservation,Unknown,Bengaluru,Sandiep Shrivatsava,Seed,500000.0,2015.0,5.0
2015-05-25,ZenParent,Parents focused Web Content,Unknown,Bengaluru,i2india Ventures,Seed,500000.0,2015.0,5.0
2015-05-26,UrbanPro,On-demand Service marketplace,Unknown,Bengaluru,Nirvana Venture Advisors,Private Equity,2000000.0,2015.0,5.0
2015-05-26,Goodbox,On-Demand Business messaging,Unknown,Bengaluru,Manipal Group,Seed,200000.0,2015.0,5.0
2015-05-26,Renderlogy,Online Home D\\xc3\\xa9cor,Unknown,Hyderabad,Astarc Ventures,Private Equity,1000000.0,2015.0,5.0
2015-05-27,Postman,API Workflow platform,Unknown,Bengaluru,Nexus Venture Partners,Seed,1000000.0,2015.0,5.0
2015-05-27,Casa2inns,Affordable Hotel Booking Online,Unknown,Delhi,"Accel Partners, Kalaari Capital",Private Equity,5000000.0,2015.0,5.0
2015-05-27,FleetRover,Logistics Intelligence,Unknown,Goa,"Tim Chen, Sanjay Venkat",Seed,180000.0,2015.0,5.0
2015-05-28,TheKarrier,Last Mile Logistics,Unknown,Bengaluru,"Sol Primero, Outbox Ventures, Nikunj Jain",Seed,240000.0,2015.0,5.0
2015-05-28,Zoomcar,Self-driven Car rental,Unknown,Bengaluru,Sequoia Capital,Private Equity,5000000.0,2015.0,5.0
2015-05-30,Ather Energy,Electric Scooter Manufacturer,Unknown,Bengaluru,Tiger Global,Private Equity,12000000.0,2015.0,5.0
2015-04-03,Swiggy,Online Food Delivery,Unknown,Bengaluru,"Accel Partners, SAIF Partners",Private Equity,2000000.0,2015.0,4.0
2015-04-04,Bluegape,Web Content Publishing,Unknown,Gurugram,"Rudy Gopalakrishnan, ah! Ventures",Seed,200000.0,2015.0,4.0
2015-04-04,KeepTrax,Location Based App,Unknown,Dallas / Hyderabad,Unknown,Seed,1000000.0,2015.0,4.0
2015-04-06,InstaLively,Video Streaming,Unknown,Delhi,"Rajesh Sawheny , Rajan Anandan, Amit Ranjan, Niraj Singh, AECAL, MeraEvents.",Seed,120000.0,2015.0,4.0
2015-04-07,Pricejugaad,Price Comparison,Unknown,Hyderabad,"Amit Tyagi, Sandeep Acharya & others",Seed,165000.0,2015.0,4.0
2015-04-07,Quikr,Online Classifieds,Unknown,Mumbai,"Tiger Global, Investment AB Kinnevik, Steadview Capital",Private Equity,150000000.0,2015.0,4.0
2015-04-07,PressPlay,Travel Entertainment,Unknown,Delhi,"Sequoia Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani",Seed,2200000.0,2015.0,4.0
2015-04-08,FirstCry.com,eCommerce,Unknown,Pune,"Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,\\xc2\\xa0 SAIF Partners, Vertex Ventures",Private Equity,10000000.0,2015.0,4.0
2015-04-08,MobiKwik,Digital / Mobile Wallet,Unknown,Gurugram,"Tree Line Asia, Cisco Investments, American Express, Sequoia Capital",Private Equity,25000000.0,2015.0,4.0
2015-04-08,Olacabs,Cab Aggregator,Unknown,Bengaluru,"DST Global, Steadview Capital, Tiger Global, Accel Partners & Others",Private Equity,400000000.0,2015.0,4.0
2015-04-09,Gadgetwood,Device Repair Svcs,Unknown,Delhi,"Ajai Chowdhry, Ashvin Chadha, Yogesh Bansal,\\nNitin Singhal & Others",Seed,200000.0,2015.0,4.0
2015-04-09,Bonhomia,Premium Beverages,Unknown,Delhi,"Kanwaljit Singh, Shripad Nadkarni, Sarvesh Shahra & Others",Seed,2000000.0,2015.0,4.0
2015-04-09,Changer Mints,Digital / Mobile Wallet,Unknown,Kolkata,Hyderabad based investor,Seed,165000.0,2015.0,4.0
2015-04-09,Urban Ladder,Online Furnishing\\neCommerce,Unknown,Bengaluru,"Sequoia Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital",Private Equity,50000000.0,2015.0,4.0
2015-04-10,Whatfix,Interactive\\xc2\\xa0 How-To Guides,Unknown,Bengaluru,"Helion Venture Partner, Powerhouse Ventures, GSF and Other angel investors",Seed,900000.0,2015.0,4.0
2015-04-11,Zomato,Restaurant Reviews,Unknown,Gurugram,Info Edge (India),Private Equity,25000000.0,2015.0,4.0
2015-04-13,ZopNow,Online Grocer,Unknown,Bengaluru,"Dragoneer Investment, Accel Partners, Qualcomm Ventures, Times Internet",Private Equity,10000000.0,2015.0,4.0
2015-04-13,Nayi Disha,Ed-Tech,Unknown,Delhi,"Ajay Relan,",Seed,300000.0,2015.0,4.0
2015-04-13,Commeasure,Online Hotel Booking,Unknown,Noida,Jungle Ventures,Seed,1000000.0,2015.0,4.0
2015-04-13,Capricoast,Online Kitchen Furniture,Unknown,Bengaluru,Accel Partners India,Seed,1250000.0,2015.0,4.0
2015-04-14,LocalOye,Hyper-local Online Services,Unknown,Mumbai,"Tiger Global Management, Lightspeed Venture Partners",Private Equity,5000000.0,2015.0,4.0
2015-04-15,Grofers,Hyper-Local Online/Mobile Grocery,Unknown,Gurugram,"Tiger Global, Sequoia Capital",Private Equity,35000000.0,2015.0,4.0
2015-04-15,PepperTap,Hyper-Local Online/Mobile Grocery,Unknown,Gurugram,"SAIF Partners, Sequoia Capital",Private Equity,10000000.0,2015.0,4.0
2015-04-15,PolicyBazaar,Online Policy Aggregator,Unknown,Gurugram,"PremjiInvest, Tiger Global, Ribbit Capital",Private Equity,40000000.0,2015.0,4.0
2015-04-16,UrbanClap,Hyperlocal Mobile Services Marketplace,Unknown,Delhi,"SAIF Partners, Accel Partners, Kunal Bahl, Rohit Bansal",Seed,1600000.0,2015.0,4.0
2015-04-16,Taskbob,OnDemand\\nMobile Handyman Services,Unknown,Mumbai,"Orios Venture Partners, Mayfield India",Seed,1200000.0,2015.0,4.0
2015-04-17,Robosoft,Mobile App Development,Unknown,Udupi,"Ascent Capital, Kalaari Capital",Private Equity,12000000.0,2015.0,4.0
2015-04-20,Pastiwala,Material Collection & Recycling,Unknown,Vadodara,Agnus Capital,Private Equity,4000000.0,2015.0,4.0
2015-04-20,1mg (Healthkartplus),Online Pharmacy & Drug DB,Unknown,Gurugram,"Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital",Private Equity,6000000.0,2015.0,4.0
2015-04-20,Freshdesk,Online / Mobile Customer Support,Unknown,Chennai,"Tiger Global, Google Capital & Accel Partners",Private Equity,50000000.0,2015.0,4.0
2015-04-20,Sulekha.com,Online Classifieds & Listings,Unknown,Chennai,GIC ventures,Private Equity,28000000.0,2015.0,4.0
2015-04-22,Eat.Shop.Love,Fashion ECommerce,Unknown,Bengaluru,Undisclosed Investor,Private Equity,3500000.0,2015.0,4.0
2015-04-22,Avanti Learning,Private Coaching Centers,Unknown,Delhi,"Michael & Susan Dell Foundation, Pearson Learning Fund",Private Equity,1500000.0,2015.0,4.0
2015-04-23,Simplilearn,Online Certification Courses,Unknown,Bengaluru,"Mayfield Ventures, Kalaari Capital, Helion Ventures",Private Equity,15000000.0,2015.0,4.0
2015-04-23,Craftstvilla,Ethnic Product eCommerce,Unknown,Mumbai,"Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC",Private Equity,18000000.0,2015.0,4.0
2015-04-23,HeadOut,Last Minute Travel Deals mobile marketplace,Unknown,Bangalore / SFO,"Version One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures",Seed,1800000.0,2015.0,4.0
2015-04-23,happay,usiness expense management,Unknown,Bengaluru,AngelPrime,Seed,500000.0,2015.0,4.0
2015-04-23,Jugnoo,Auto Rickshaw based Logistics,Unknown,Chandigarh,"Rakesh Mathur, Vikas Taneja & others",Seed,1000000.0,2015.0,4.0
2015-04-24,Coverfox,Online Insurance Aggregator,Unknown,Mumbai,"Accel US, Accel India, SAIF Partners.",Private Equity,12000000.0,2015.0,4.0
2015-04-27,Torqus,Restaurant Management Platform,Unknown,Pune,S S Mukherji & Others,Seed,350000.0,2015.0,4.0
2015-04-27,Grab,Food Logistics & Delivery,Unknown,Mumbai,"Oliphans Capital, Haresh Chawla",Seed,1000000.0,2015.0,4.0
2015-04-27,LogicRoots,Interactive Educational Games,Unknown,Jaipur,"Ah! Ventures, Calcutta Angels,\\xc2\\xa0 91SpringBoard",Seed,400000.0,2015.0,4.0
2015-04-28,Babajobs,Grey collar Job Board,Unknown,Bengaluru,SEEK Ltd & affiliates,Private Equity,10000000.0,2015.0,4.0
2015-04-28,Jay Robotix,Robotic Program learning,Unknown,Hyderabad,Cross Border Angels & others,Seed,250000.0,2015.0,4.0
2015-04-28,Naaptol.com,Tele-Shopping / eCommerce,Unknown,Mumbai,Mitsui & Co & existing investors,Private Equity,21500000.0,2015.0,4.0
2015-04-29,ReGlobe,Used Gadgets Buy / Refurbishing,Unknown,Gurugram,"Bessemer Ventures, Blume Ventures",Seed,1000000.0,2015.0,4.0
2015-04-29,Icertis,Cloud Enterprise Software,Unknown,Pune / US,"Greycroft Partners, Fidelity Growth Partners",Private Equity,6000000.0,2015.0,4.0
2015-04-29,Tracxn,Startup Analytics platform,Unknown,Bengaluru,SAIF Partners,Private Equity,3500000.0,2015.0,4.0
2015-04-29,Tradelab,Financial Markets Software,Unknown,Bengaluru,Rainmatter,Seed,400000.0,2015.0,4.0
2015-04-29,PiQube,Hiring Analytics platform,Unknown,Chennai,The HR Fund,Seed,500000.0,2015.0,4.0
2015-04-29,Travel Triangle,Online Travel Marketplace,Unknown,Noida,"Bessemer Venture Partners, SAIF Partners",Private Equity,8000000.0,2015.0,4.0
2015-03-02,TrulyMadly.com,Unknown,Unknown,Unknown,"Helion Venture Partners, Kae Capital",Private Equity,5500000.0,2015.0,3.0
2015-03-02,InstaLively,Unknown,Unknown,Unknown,Group of Angel Investors,Seed,120000.0,2015.0,3.0
2015-03-03,Vserv,Unknown,Unknown,Unknown,"Maverick Capital, IDG Ventures India",Private Equity,15000000.0,2015.0,3.0
2015-03-05,Niffler,Unknown,Unknown,Unknown,SAIF Partners,Seed,1000000.0,2015.0,3.0
2015-03-05,CustomFurnish.com,Unknown,Unknown,Unknown,"Madhukar Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI",Private Equity,2500000.0,2015.0,3.0
2015-03-06,MapMyGenome,Unknown,Unknown,Unknown,Rajan Anandan & other angel investors,Private Equity,1200000.0,2015.0,3.0
2015-03-09,Crowdfire (formerly Justunfollow),Unknown,Unknown,Unknown,Kalaari Capital,Private Equity,2500000.0,2015.0,3.0
2015-03-09,Bite Club,Unknown,Unknown,Unknown,"Powai Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal",Seed,500000.0,2015.0,3.0
2015-03-11,Appedo,Unknown,Unknown,Unknown,Undisclosed Investors,Seed,1000000.0,2015.0,3.0
2015-03-11,Fitraq.com,Unknown,Unknown,Unknown,Tarun Arora,Seed,150000.0,2015.0,3.0
2015-03-11,ChargeBee,Unknown,Unknown,Unknown,"Tiger Global, Accel Partners",Private Equity,5000000.0,2015.0,3.0
2015-03-11,Groupon India,Unknown,Unknown,Unknown,Sequoia Capital,Private Equity,20000000.0,2015.0,3.0
2015-03-12,MoonFrog Labs,Unknown,Unknown,Unknown,"Tiger Global, Sequoia Capital.",Private Equity,15000000.0,2015.0,3.0
2015-03-13,Foodpanda,Unknown,Unknown,Unknown,Rocket Internet AG & others,Private Equity,110000000.0,2015.0,3.0
2015-03-13,DiabetOmics,Unknown,Unknown,Unknown,"VentureEast,\\xc2\\xa0 Varaprasad Reddy",Private Equity,5000000.0,2015.0,3.0
2015-03-14,Daily Rounds,Unknown,Unknown,Unknown,"Kae Capital, GSF, Teruhide Sato",Seed,500000.0,2015.0,3.0
2015-03-14,Orobind,Unknown,Unknown,Unknown,"Zishaan Hayath, Lalit Mangal, Harpreet Singh Grover",Seed,200000.0,2015.0,3.0
2015-03-16,Digital Gorkha,Unknown,Unknown,Unknown,Ramesh kavediya,Seed,166000.0,2015.0,3.0
